Description,,Summary Amt.
Beginning balance as of 01/01/2022,,"80801.62"
Total credits,,"382288.88"
Total debits,,"-441050.54"
Ending balance as of 12/31/2022,,"22039.96"

Date,Description,Amount,Running Bal.
06/01/2022,"KOOL IT REFRIGERATION 05/30 PURCHASE 661-2573587 CA DEBIT CARD *3649","-110.00","51140.52"
06/01/2022,"PACIFIC STANDARD SERVIC 05/30 PURCHASE 5105272984 CA DEBIT CARD *3649","-342.72","50797.80"
06/01/2022,"FANDANGO 05/31 PURCHASE FANDANGO.COM CA DEBIT CARD *3649","-18.18","50779.62"
06/01/2022,"RALPHS #0127 1 06/01 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-11.28","50768.34"
06/01/2022,"DTT, INC DES:SERVICES ID:2707875 INDN:ANET KESISOGLY CO ID:5330903620 CCD","-121.19","50647.15"
06/02/2022,"Adyen Inc DES:PAYOUT ID:TX17003897600XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17003897600XT**444NB75V34AREOWN\ RMR*IK*SW US 84638 ZBYPFP862 TX17003897\","1266.50","51913.65"
06/02/2022,"Online Banking transfer from CHK 2088 Confirmation# 1519337559","165.00","52078.65"
06/02/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-1942.86","50135.79"
06/03/2022,"Adyen Inc DES:PAYOUT ID:TX17039276200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17039276200XT**3RZEKJ5V3IL110ND\ RMR*IK*SW US 84638 ZBYPFP863 TX17039276\","836.33","50972.12"
06/03/2022,"DoorDash, Inc. DES:22999 ID:ST-P0E1U8D2P4L2 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","204.19","51176.31"
06/03/2022,"GRUBHUB INC DES:May Actvty ID:22060301UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","43.21","51219.52"
06/03/2022,"AMTRAK .COM 15206456011 06/01 PURCHASE WASHINGTON DC DEBIT CARD *3649","-24.95","51194.57"
06/03/2022,"ARCO42651001 06/03 PURCHASE LAKE FOREST CA DEBIT CARD *3649","-45.61","51148.96"
06/03/2022,"Check 10826","-300.46","50848.50"
06/03/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-724.83","50123.67"
06/06/2022,"Adyen Inc DES:PAYOUT ID:TX17123891100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17123891100XT**47A8TF5V4PGE0I3C\ RMR*IK*SW US 84638 ZBYPFP864 TX17123891\","2917.87","53041.54"
06/06/2022,"Online Banking transfer from CHK 2088 Confirmation# 3454963341","150.00","53191.54"
06/06/2022,"NORDSTROM #033 06/06 PURCHASE IRVINE CA DEBIT CARD *3649","-59.26","53132.28"
06/06/2022,"WHITE HOUSE BL 06/06 PURCHASE IRVINE CA DEBIT CARD *3649","-306.54","52825.74"
06/06/2022,"NORDSTROM #033 06/06 PURCHASE IRVINE CA DEBIT CARD *3649","-53.84","52771.90"
06/06/2022,"RALPHS #0 2773 06/06 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-42.96","52728.94"
06/06/2022,"LADWP DES:WEB PAY ID:4238131000 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-1108.67","51620.27"
06/06/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.84","50615.43"
06/06/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-939.75","49675.68"
06/06/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-405.38","49270.30"
06/06/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-40.50","49229.80"
06/07/2022,"Adyen Inc DES:PAYOUT ID:TX17157809700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17157809700XT**47A8TF5V53QXHLZ1\ RMR*IK*SW US 84638 ZBYPFP865 TX17157809\","916.06","50145.86"
06/07/2022,"Online Banking transfer from CHK 2900 Confirmation# 1558476908","500.00","50645.86"
06/07/2022,"UBER USA 6787 DES:EDI PAYMNT ID:BDF7T2FALCJMGL0 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*BDF7T2FALC*Store ID:22999-093286\","83.92","50729.78"
06/07/2022,"WETZELS PRETZELS #01099 06/06 PURCHASE IRVINE CA DEBIT CARD *3649","-4.49","50725.29"
06/07/2022,"TJMAXX #0 2769 06/07 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-198.13","50527.16"
06/07/2022,"Check 10829","-517.09","50010.07"
06/07/2022,"SHAPELL PROP DES:RENTAL ID:360436020 INDN:Subway Real Estate Cor CO ID:18009586AB WEB","-4511.84","45498.23"
06/07/2022,"HONDA PMT DES:8004451358 ID:2OZTRKXWXGBIBIQ INDN:ANET KESISOGLU CO ID:A953472715 PPD","-303.28","45194.95"
06/07/2022,"CNA ACH DES:PREM-PYMT ID:3015379277 INDN:PORTER RANCH SUBWAY, I CO ID:9896553001 CCD","-231.50","44963.45"
06/08/2022,"Adyen Inc DES:PAYOUT ID:TX17216542800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17216542800XT**444NB75V5I165WNZ\ RMR*IK*SW US 84638 ZBYPFP866 TX17216542\","1315.85","46279.30"
06/08/2022,"ETTY COLLECTION 06/06 PURCHASE IRVINE CA DEBIT CARD *3649","-82.86","46196.44"
06/08/2022,"Online Banking transfer to CHK 3682 Confirmation# 1473745517","-5000.00","41196.44"
06/09/2022,"Adyen Inc DES:PAYOUT ID:TX17252605300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17252605300XT**444NB75V5WBJNBFR\ RMR*IK*SW US 84638 ZBYPFP867 TX17252605\","974.40","42170.84"
06/09/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2718.88","39451.96"
06/09/2022,"CHECK ORDER00318 DES:FEE ID:1YYA9370 INDN:PORTER RANCH SUBWAY IN CO ID:0000000318 PPD PMT INFO: PRODUCT(S): 26.13 S&H: 0.00 CA TAX: 2.48","-28.61","39423.35"
06/10/2022,"Adyen Inc DES:PAYOUT ID:TX17288971000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17288971000XT**3RZEKJ5V6ALZKTC9\ RMR*IK*SW US 84638 ZBYPFP868 TX17288971\","906.09","40329.44"
06/10/2022,"DoorDash, Inc. DES:22999 ID:ST-B2R0F3Q9Z4U7 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","222.52","40551.96"
06/10/2022,"GRUBHUB INC DES:Jun Actvty ID:22061008UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","48.28","40600.24"
06/10/2022,"ARCO42451001 06/10 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-67.49","40532.75"
06/10/2022,"Check 10830","-306.17","40226.58"
06/10/2022,"Check 10832","-1258.00","38968.58"
06/10/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-827.23","38141.35"
06/10/2022,"DOCTORSASSOCINC DES:HARDWARE ID:22999S INDN:Anet Kesisoglu CO ID:3160847134 CCD","-58.37","38082.98"
06/13/2022,"Adyen Inc DES:PAYOUT ID:TX17381807400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17381807400XT**3S5U1V5V7HGX8UYL\ RMR*IK*SW US 84638 ZBYPFP869 TX17381807\","2627.27","40710.25"
06/13/2022,"Online Banking transfer from CHK 2088 Confirmation# 2515810327","250.00","40960.25"
06/13/2022,"TJMAXX #0 2769 06/11 REFUND MISSION VIEJO CA DEBIT CARD *3649","81.88","41042.13"
06/13/2022,"BKOFAMERICA ATM 06/11 #000009768 WITHDRWL PORTOLA PLAZA MISSION VIEJO CA CKCD 4815880027363649","-500.00","40542.13"
06/13/2022,"DOMENICOS ON THE LAKE 06/10 PURCHASE 949-4469205 CA DEBIT CARD *3649","-46.57","40495.56"
06/13/2022,"Check 10827","-245.46","40250.10"
06/13/2022,"Check 10831","-318.84","39931.26"
06/13/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-464.90","39466.36"
06/14/2022,"Adyen Inc DES:PAYOUT ID:TX17405765100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17405765100XT**47A8TF5V7VRS5RIO\ RMR*IK*SW US 84638 ZBYPFP870 TX17405765\","1050.35","40516.71"
06/14/2022,"UBER USA 6787 DES:EDI PAYMNT ID:BR1N109SJO1PPG3 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*BR1N109SJO*Store ID:22999-093286\","164.61","40681.32"
06/14/2022,"HACIENDA ON THE LAKE 06/12 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-270.88","40410.44"
06/14/2022,"ARCO42451001 06/14 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-53.53","40356.91"
06/15/2022,"Deposit","3030.00","43386.91"
06/15/2022,"Adyen Inc DES:PAYOUT ID:TX17455882700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17455882700XT**3RZEKJ5V8A229OP3\ RMR*IK*SW US 84638 ZBYPFP871 TX17455882\","799.42","44186.33"
06/15/2022,"EZCATER DES:PAYMENT ID:000000346779159 INDN:SUBWAY CO ID:463389051 CCD","218.37","44404.70"
06/16/2022,"Adyen Inc DES:PAYOUT ID:TX17491381500XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17491381500XT**47A8TF5V8OCH4GK7\ RMR*IK*SW US 84638 ZBYPFP872 TX17491381\","754.17","45158.87"
06/16/2022,"QuickSupply by Clark 06/14 PURCHASE 717-392-7974 PA DEBIT CARD *3649","-28.20","45130.67"
06/16/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2814.18","42316.49"
06/17/2022,"Adyen Inc DES:PAYOUT ID:TX17527798100XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17527798100XT**3RX9ER5V92MRA14L\ RMR*IK*SW US 84638 ZBYPFP873 TX17527798\","964.90","43281.39"
06/17/2022,"DoorDash, Inc. DES:22999 ID:ST-O2O4N9U9U4A0 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","224.58","43505.97"
06/17/2022,"GRUBHUB INC DES:Jun Actvty ID:22061715UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","48.74","43554.71"
06/17/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-756.56","42798.15"
06/21/2022,"Adyen Inc DES:PAYOUT ID:TX17624714200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17624714200XT**47A8TF5VANSK3CO3\ RMR*IK*SW US 84638 ZBYPFP874 TX17624714\","3494.79","46292.94"
06/21/2022,"Online Banking transfer from CHK 2900 Confirmation# 1583262482","507.00","46799.94"
06/21/2022,"Online Banking transfer from CHK 3682 Confirmation# 3383269761","500.00","47299.94"
06/21/2022,"PARTS TOWN 06/17 PURCHASE 630-8896972 IL DEBIT CARD *3649","-192.80","47107.14"
06/21/2022,"NORI SUSHI 06/17 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-168.92","46938.22"
06/21/2022,"Online Banking transfer to CHK 3682 Confirmation# 3257394221","-200.00","46738.22"
06/21/2022,"SUSHI KATSU-YA - NORTH 06/20 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-53.00","46685.22"
06/21/2022,"Check 10833","-490.44","46194.78"
06/21/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-1082.21","45112.57"
06/21/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.84","44107.73"
06/21/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-425.34","43682.39"
06/21/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-39.25","43643.14"
06/22/2022,"Adyen Inc DES:PAYOUT ID:TX17675250300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17675250300XT**3RZEKJ5VB22YOADJ\ RMR*IK*SW US 84638 ZBYPFP875 TX17675250\","1105.73","44748.87"
06/22/2022,"UBER USA 6787 DES:EDI PAYMNT ID:E2AI0XZUEMKXFZ5 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*E2AI0XZUEM*Store ID:22999-093286\","79.66","44828.53"
06/22/2022,"PACIFIC STANDARD SERVIC 06/20 PURCHASE 5105272984 CA DEBIT CARD *3649","-342.72","44485.81"
06/22/2022,"Check 10835","-1031.23","43454.58"
06/23/2022,"Adyen Inc DES:PAYOUT ID:TX17720474300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17720474300XT**3S7Z7N5VBGDHJU5P\ RMR*IK*SW US 84638 ZBYPFP876 TX17720474\","1027.10","44481.68"
06/23/2022,"Check 3105","-239.00","44242.68"
06/23/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2423.66","41819.02"
06/24/2022,"Adyen Inc DES:PAYOUT ID:TX17757055400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17757055400XT**3RX9ER5VBUNGO1RY\ RMR*IK*SW US 84638 ZBYPFP877 TX17757055\","1173.46","42992.48"
06/24/2022,"DoorDash, Inc. DES:22999 ID:ST-I0Z1X0R9T5F0 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","140.90","43133.38"
06/24/2022,"NORDSTROM #032 06/24 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-93.74","43039.64"
06/24/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-708.05","42331.59"
06/27/2022,"Adyen Inc DES:PAYOUT ID:TX17843889200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17843889200XT**47A8TF5VD1IUJNZ1\ RMR*IK*SW US 84638 ZBYPFP878 TX17843889\","3050.46","45382.05"
06/27/2022,"Online Banking transfer from CHK 2088 Confirmation# 7336168699","90.00","45472.05"
06/27/2022,"RALPHS #0 2773 06/25 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-46.27","45425.78"
06/27/2022,"RALPHS #0 2675 06/26 PURCHASE FOOTHILL RANC CA DEBIT CARD *3649","-18.34","45407.44"
06/27/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-395.26","45012.18"
06/28/2022,"Adyen Inc DES:PAYOUT ID:TX17880862300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17880862300XT**3S5U1V5VDFTHHVVP\ RMR*IK*SW US 84638 ZBYPFP879 TX17880862\","782.82","45795.00"
06/28/2022,"UBER USA 6787 DES:EDI PAYMNT ID:9LQFCJJLEPAGN37 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*9LQFCJJLEP*Store ID:22999-093286\","127.57","45922.57"
06/28/2022,"Online Banking transfer to CHK 3682 Confirmation# 6545514177","-300.00","45622.57"
06/29/2022,"Deposit","1350.00","46972.57"
06/29/2022,"Adyen Inc DES:PAYOUT ID:TX17931055700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17931055700XT**3S7Z7N5VDU3DBPYT\ RMR*IK*SW US 84638 ZBYPFP880 TX17931055\","947.81","47920.38"
06/29/2022,"Online Banking transfer from CHK 2088 Confirmation# 5352876025","100.00","48020.38"
06/29/2022,"Online Banking transfer to CHK 3682 Confirmation# 6448172243","-3150.00","44870.38"
06/29/2022,"Check 3104","-173.00","44697.38"
06/29/2022,"Check 10836","-1109.26","43588.12"
06/30/2022,"Adyen Inc DES:PAYOUT ID:TX17966674200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX17966674200XT**3RZEKJ5VE8DY031R\ RMR*IK*SW US 84638 ZBYPFP881 TX17966674\","1123.29","44711.41"
06/30/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2553.45","42157.96"
07/01/2022,"Adyen Inc DES:PAYOUT ID:TX18003441500XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18003441500XT**3RZEKJ5VEMOI4YXC\ RMR*IK*SW US 84638 ZBYPFP882 TX18003441\","824.21","42982.17"
07/01/2022,"DoorDash, Inc. DES:22999 ID:ST-X0D4Z8D8O9W3 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","149.88","43132.05"
07/01/2022,"MACYS .COM 06/29 PURCHASE 800-289-6229 OH DEBIT CARD *3649","-142.23","42989.82"
07/01/2022,"SUSHI IMARI 06/30 PURCHASE COSTA MESA CA DEBIT CARD *3649","-170.53","42819.29"
07/01/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:11535787 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-1325.00","41494.29"
07/01/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-752.71","40741.58"
07/05/2022,"Adyen Inc DES:PAYOUT ID:TX18099792400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18099792400XT**3RX9ER5VG7UANGFD\ RMR*IK*SW US 84638 ZBYPFP884 TX18099792\","4504.91","45246.49"
07/05/2022,"Online Banking transfer from CHK 2900 Confirmation# 2403764350","500.00","45746.49"
07/05/2022,"Online Banking transfer from CHK 2088 Confirmation# 1597853277","250.00","45996.49"
07/05/2022,"Online Banking transfer from CHK 2088 Confirmation# 1203767857","155.00","46151.49"
07/05/2022,"PACIFIC STANDARD SERVIC 07/01 PURCHASE 5105272984 CA DEBIT CARD *3649","-552.75","45598.74"
07/05/2022,"GREEK BISTRO 07/02 PURCHASE LAGUNA HILLS CA DEBIT CARD *3649","-119.81","45478.93"
07/05/2022,"SMART AND FINA 07/04 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-48.84","45430.09"
07/05/2022,"ARCO42451001 07/05 PURCHASE CHATSWORTH CA DEBIT CARD *3649","-76.23","45353.86"
07/05/2022,"Check 3108","-393.00","44960.86"
07/05/2022,"Check 10837","-382.09","44578.77"
07/05/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-1087.53","43491.24"
07/05/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.85","42486.39"
07/05/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-419.47","42066.92"
07/05/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-39.25","42027.67"
07/06/2022,"Adyen Inc DES:PAYOUT ID:TX18149741400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18149741400XT**3S7Z7N5VGM4QQZTM\ RMR*IK*SW US 84638 ZBYPFP885 TX18149741\","1180.13","43207.80"
07/06/2022,"UBER USA 6787 DES:EDI PAYMNT ID:HZ0HXPBULRYDVNM INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*HZ0HXPBULR*Store ID:22999-093286\","135.25","43343.05"
07/06/2022,"Check 10839","-1024.14","42318.91"
07/06/2022,"CNA ACH DES:PREM-PYMT ID:3015379277 INDN:PORTER RANCH SUBWAY, I CO ID:9896553001 CCD","-231.50","42087.41"
07/07/2022,"Adyen Inc DES:PAYOUT ID:TX18193870300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18193870300XT**47A8TF5VH0FBIH0P\ RMR*IK*SW US 84638 ZBYPFP886 TX18193870\","969.59","43057.00"
07/07/2022,"TJMAXX #0 2769 07/07 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-108.77","42948.23"
07/07/2022,"Check 3106","-171.00","42777.23"
07/07/2022,"Check 3107","-300.00","42477.23"
07/07/2022,"Check 10840","-1185.61","41291.62"
07/07/2022,"SHAPELL PROP DES:RENTAL ID:363348573 INDN:Subway Real Estate Cor CO ID:18009586AB WEB","-4757.00","36534.62"
07/07/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2445.82","34088.80"
07/08/2022,"Adyen Inc DES:PAYOUT ID:TX18229441800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18229441800XT**444NB75VHEOYSFJU\ RMR*IK*SW US 84638 ZBYPFP887 TX18229441\","1055.73","35144.53"
07/08/2022,"DoorDash, Inc. DES:22999 ID:ST-W1N5N2L3I7C7 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","31.06","35175.59"
07/08/2022,"GRUBHUB INC DES:Jul Actvty ID:22070806UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","12.49","35188.08"
07/08/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-822.09","34365.99"
07/08/2022,"DOCTORSASSOCINC DES:HARDWARE ID:22999S INDN:Anet Kesisoglu CO ID:3160847134 CCD","-58.37","34307.62"
07/11/2022,"Adyen Inc DES:PAYOUT ID:TX18317185000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18317185000XT**47A8TF5VILK76THA\ RMR*IK*SW US 84638 ZBYPFP888 TX18317185\","2982.50","37290.12"
07/11/2022,"Online Banking transfer from CHK 2088 Confirmation# 7252245363","315.00","37605.12"
07/11/2022,"RALPHS #0 2773 07/09 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-116.90","37488.22"
07/11/2022,"BALLPARK PIZZA TEAM INC 07/09 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-57.05","37431.17"
07/11/2022,"LADWP DES:WEB PAY ID:4238131000 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-1271.74","36159.43"
07/11/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-457.79","35701.64"
07/12/2022,"Adyen Inc DES:PAYOUT ID:TX18355685200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18355685200XT**47A8TF5VIZUQIQOU\ RMR*IK*SW US 84638 ZBYPFP889 TX18355685\","945.03","36646.67"
07/12/2022,"UBER USA 6787 DES:EDI PAYMNT ID:WB1KLACCFM8E6IU INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*WB1KLACCFM*Store ID:22999-093286\","130.60","36777.27"
07/12/2022,"TST* Kenwoods Kitchen & 07/10 PURCHASE Costa Mesa CA DEBIT CARD *3649","-219.73","36557.54"
07/12/2022,"AMTRUST NA DES:PAYMENT ID:34630241 INDN:PORTER RANCH SUBWAY A CO ID:9578755001 CCD","-380.00","36177.54"
07/13/2022,"WIRE TYPE:WIRE IN DATE: 220713 TIME:1521 ET TRN:2022071300404366 SEQ:2022071300009640/004157 ORIG:ADVANTAGE ONE ESCROW INC ID:555069057 SND BK: CITY NATIONAL BANK ID:122016066 PMT DET:36022-KR","50609.45","86786.99"
07/13/2022,"BKOFAMERICA ATM 07/13 #000004552 DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD 4815880027363649","9000.00","95786.99"
07/13/2022,"Adyen Inc DES:PAYOUT ID:TX18404772400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX18404772400XT**3S5U1V5VJE53C0UB\ RMR*IK*SW US 84638 ZBYPFP891 TX18404772\","1050.69","96837.68"
07/13/2022,"Online Banking transfer from CHK 2088 Confirmation# 2168231661","90.00","96927.68"
07/13/2022,"ADYEN INC DES:TWBIEAEGBD ID:TX18404772501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX18404772501XT**TX18404772501XT\R MR*IK*SW US 84638 ZBYPFP890,TX184047\","27.62","96955.30"
07/13/2022,"BURLINGTON STO 07/13 PURCHASE GRANADA HILLS CA DEBIT CARD *3649","-205.70","96749.60"
07/13/2022,"Check 3109","-1203.00","95546.60"
07/13/2022,"Check 3110","-480.00","95066.60"
07/13/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-693.83","94372.77"
07/13/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-202.25","94170.52"
07/14/2022,"BKOFAMERICA ATM 07/14 #000004732 DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD 4815880027363649","8000.00","102170.52"
07/14/2022,"BKOFAMERICA ATM 07/14 #000001921 DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD 4815880027363649","500.00","102670.52"
07/14/2022,"Online Banking transfer from CHK 2088 Confirmation# 1180747053","85.00","102755.52"
07/14/2022,"RALPHS #0127 1 07/14 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-12.69","102742.83"
07/14/2022,"Check 3113","-530.00","102212.83"
07/14/2022,"Check 3130","-102.00","102110.83"
07/14/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-3470.46","98640.37"
07/15/2022,"DoorDash, Inc. DES:22999 ID:ST-E8Y0J4M7J9O6 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","100.89","98741.26"
07/15/2022,"GRUBHUB INC DES:Jul Actvty ID:22071513UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","23.74","98765.00"
07/15/2022,"AMTRAK .COM 19406340294 07/13 PURCHASE WASHINGTON DC DEBIT CARD *3649","-37.95","98727.05"
07/15/2022,"Online Banking transfer to CHK 3682 Confirmation# 2586305708","-4700.00","94027.05"
07/18/2022,"LORIS FAIR FOOD 07/15 PURCHASE 760-5941549 CA DEBIT CARD *3649","-46.06","93980.99"
07/18/2022,"LOODVIK PEERAL 07/18 PURCHASE NORTH HOLLYWO CA DEBIT CARD *3649","-70.65","93910.34"
07/18/2022,"MARSHALLS 1973 07/18 PURCHASE CANOGA PARK CA DEBIT CARD *3649","-157.57","93752.77"
07/19/2022,"UBER USA 6787 DES:EDI PAYMNT ID:P5FH2QA6TPDRO43 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*P5FH2QA6TP*Store ID:22999-093286\","92.68","93845.45"
